,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
5906,아키올로지,"아키올로지는 전라남도 담양군 월산면사무소 뒷편에 위치한 대형 카페이다. 어린이들이 뛰어놀기에도 좋을 만큼 넓은 마당에 텐트와 야외좌석을 비치해 놓았다. 야외 못지않게 넓은 내부에는 책장 가득 메운 도서들과 소품들로 꾸며져 있고, 벽면에는 피라미드 안에 그려져 있을 법한 벽화가 있어 고풍스러운 분위기를 자아낸다. 또한, 옥상에 천국의 문이라는 포토존도 마련되어 있다. 시그니처 메뉴로는 블루레몬에이드, 퍼플 패션후르츠에이드, 오미자에이드 등의 알록달록한 에이드와 다양한 커피, 음료가 준비되어 있다.",,,전라남도 담양군 도개안길 75,,연중무휴,가능,,,출입구까지 턱이 없어 휠체어 접근 가능함,디저트와 라떼가 맛있어요 이집트 고고학이네요,,,,주출입구는 턱이 없어 휠체어 접근 가능함(수동문),장애인 주차장 있음_무장애 편의시설,,,,,,,,,,의자식 테이블 있음_무장애 편의시설,,,,,,,,,,,,,,,,점자블록 있음(주출입구)_시각장애인 편의시설,,,,,,,,,,,,,,,,,,,,"평일 11:00~19:30
주말 11:00~20:30",퍼플패션후르츠 에이드,퍼플패션후르츠 에이드 / 블루레몬에이드 / 복숭아 시나몬 아이스티 / 아포가토 / 브라운치즈 크로플 외,,,,,,,,,,,,,,,,,,,
5907,명가정,"명가정은 메타세쿼이아 거리 상가에 자리 잡고 있다. 대표 메뉴는 대통 밥 정식으로 대통 밥은 기본이고 한우로 만든 떡갈비와 죽순회, 명이나물, 죽순 초무침, 단호박 튀김, 코다리 탕수육, 고사리나물 등 각종 반찬이 한상 가득 나온다. 철판에 지글지글 익혀서 나오는 떡갈비 정식은 돼지고기와 한우 두 종류가 있어서 골고루 맛볼 수 있다. 단체석도 마련되어 있으며 좌식 룸도 있어 겨울에는 따뜻한 방에서 음식을 즐길 수 있다. 주변에 메타 프로방스, 메타세쿼이아길 등이 있어 연계 관광을 하기에 수월하다.",,https://blog.naver.com/3825454m/220845007561,전라남도 담양군 깊은실길 16,,수요일,있음,,,출입구까지 경사로가 설치되어 있음,,,,,주출입구는 경사로가 있어 휠체어 접근 가능함(수동문),,,,,,,,,,,의자식 테이블 있음_무장애 편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~20:30 (브레이크타임 15:00~16:30),"대통 밥 정식, 떡갈비 정식","한우 떡갈비 정식, 돼지 석쇠갈비, 죽순 초무침 등",,,,,,,,,,,,,,,,,,,
5908,담화,"담화는 카페에 앉아 있기만 해도 가슴이 탁 트이는 통유리 뷰를 자랑하는 대형 카페이다. 시그니처 메뉴는 수제 바닐라빈 라테, 블랙크럼블라테 등이 있으며 리얼딸기라테, 황매실차, 청귤 에이드 등도 준비되어 있다. 브런치 메뉴도 콥샐러드, 소시지 플레터, 케이준 치킨 샐러드, 프렌치토스트 등 다양하게 준비되어 있다. 넓은 공간에서 통유리를 통해 아름다운 숲과 정원을 감상하며 여유를 즐길 수 있는 카페이다. 주변에 죽화경, 면앙정 등 볼거리도 많다.",,,전라남도 담양군 면앙정로 368,,연중무휴,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 평일 10:00~19:00
- 주말 10:00~21:00
- 브런치 11:00~15:00",수제 바닐라빈 라테,블랙크럼블라테 / 리얼딸기라테 / 황매실차 / 청귤에이드 / 담화 브런치 외,,,,,,,,,,,,,,,,,,,
5909,담양식탁,"담양식탁은 수제 카레와 수제 돈가스를 자랑하는 담양 맛집으로 6개의 테이블을 가진 소규모 식당이다. 주문 즉시 조리하기 때문에 시간이 조금 걸리는 편이다. 대표 메뉴인 추월산 카레는 튀겨낸 밥 속에 100% 자연 모차렐라 치즈가 듬뿍 들어가 있고 떡갈비 카레는 강황 밥이 같이 나온다. 특히 고소한 깻가루와 고추냉이가 들어간 돈가스 소스가 별미이다. 지역 주민들뿐만 아니라 타지역에서 찾아오는 손님들도 많다. 인근에 죽녹원, 메타 프로방스 등 볼거리도 많다.",,,전라남도 담양군 중앙로 38,,매주 화요일,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30 ~20:00,추월산 카레,"떡갈비 카레, 치즈돈까스",,,,,,,,,,,,,,,,,,,
5910,달빛뜨락,"달빛뜨락은 한식대첩3에서 전남 고수로 출연하여 전국 준우승을 하고, 식약처에서 저염음식점으로 지정, 전라남도에서 친환경 음식점으로 지정, 담양군에서 모범음식점으로 지정된 건강한 밥상으로 인정받은 곳이다. 전라남도 담양의 특산물인 죽순을 활용한 죽순 영계탕은 우수 문화상품으로 지정되기도 하였다. 매운맛, 쓴맛, 단맛, 이 세 가지 맛의 뿌리채소를 넣은 삼채삼계탕, 손수 만든 한약재와 전복이 들어간 전복삼계탕도 별미이다. 시골 들녘이 한눈에 들어와 알찬 밥상과 함께 풍경도 즐길 수 있다.",,,전라남도 담양군 한수동로 155,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~20:00
라스트오더 19:30",달빛정식,달빛정식 / 반반정식 / 한우떡갈비 / 돼지떡갈비 / 닭떡갈비 외,,,,,,,,,,,,,,,,,,,
5912,상아식당,"상아 식당은 여수 국동항에 위치한 산 장어 전문점이다. 뚝배기에 장어를 통으로 썰어 넣고 구수한 우거지와 담백하게 끓여 낸 통 장어탕이 일품이다. 얼큰하게 즐기고 싶다면 밑반찬으로 나온 청양고추를 한 숟갈 넣어 시원하게 먹으면 된다. 양념구이와 소금구이 등 장어를 활용한 요리가 준비돼 있으며, 아이들도 부담 없이 즐길 수 있다. 밑반찬 역시 여수 특산 메뉴인 멍게 젓갈과 갓김치 등 다양하게 준비돼 있다. 오전 7시부터 영업을 시작해 아침식사가 가능한 장어 전문점이다.",,,전라남도 여수시 어항단지로 21 (국동),,연중무휴,가능,,,,"장어탕이 별미로 맛있지만, 반찬으로 나오는 멍게젓이 밥도둑이었습니다.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00~20:00,통장어탕,장어구이 / 장어양념구이 / 장어소금구이 등,,,,,,,,,,,,,,,,,,,
5914,순심원,"1971년부터 이순신광장 근처에서 운영 중인 중식당이다. ‘백종원의 3대 천왕’에 출연하며 더욱 유명해진 이곳은 철판 위에 지글지글 끓듯이 나오는 해물철판짜장이 대표 메뉴다. 일반 짜장과 달리 자작한 양념에 볶음면 형태로 나오는 해물 철판 짜장은 1인분부터 원하는 인원수에 맞춰 요리해 준다. 양파, 단무지, 깍두기와 함께 여수 명물 갓김치를 밑반찬으로 제공해 중식의 느끼함도 잡아준다. 새콤달콤한 소스의 탕수육은 전형적인 옛날 맛을 느낄 수 있다.",,,전라남도 여수시 교동남1길 5-17,,매주 금요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~20:00 (월~수요일 브레이크타임 15:00~17:00)
14:30, 19:30 라스트오더",해물철판자장,짬뽕 / 우동 / 볶음밥 / 탕수육 / 깐풍기 / 양장피 외,,,,,,,,,,,,,,,,,,,
5917,담양제과,"담양제과는 대나무를 이용한 디저트를 즐길 수 있는 곳으로 대표 메뉴는 대나무 우유와 케이크이다. 문화체육관광부 장관상 수상, 한국관광공사 인증 ‘한국 관광명품’으로도 선정된 대나무 우유와 케이크는 댓잎 시트를 기본으로 대나무 통에 숙성시켜서 깊은 대나무 향을 느낄 수 있다. 담양에서만 맛볼 수 있는 대나무 케이크는 여행 선물로도 제격이다. 그 외 흑임자 파운드케이크도 인기 메뉴인데 특유의 회색 흑임자가 할머니의 파마머리를 연상시킨다고 해서 ‘할머니 케이크’로도 불린다. 담양의 주요 관광지인 죽녹원, 메타세쿼이아길에서 차로 5분 거리에 있어 연계 관광이 수월하다.
※반려동물 동반 가능(단, 배변봉투와 리드줄 지참)",,,전라남도 담양군 추성로 1318,,"매주 화요일, 수요일",불가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00~18:30 (메뉴 소진 시 조기마감),대나무케이크,대나무케이크 / 대나무우유 / 댓잎자몽차 / 아메리카노 등,,,,,,,,,,,,,,,,,,,
5918,청춘횟집,"청춘횟집은 나주 혁신도시에 위치한 생선횟집이다. 기본 반찬들이 콘샐러드, 알밥, 고등어구이 등 알차게 구성되어 나온다. 셀프코너에선 계란프라이를 무제한으로 해 먹을 수 있다. 우럭, 광어, 모둠회 등 메뉴가 준비되어 있다.",,,전라남도 나주시 호수로 68,,매주 일요일,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:00~23:00,우럭회,우럭회 / 광어회 / 모듬회 외,,,,,,,,,,,,,,,,,,,
5921,담주브로이,"담주브로이는 하우스 맥주를 제조하고 판매하는 곳으로 담양의 특산물인 대나무로 만든 맥주로 유명하다. 기존 하우스 맥주에 댓잎을 첨가하여 만든 기능성 맥주인데 몸에 좋은 댓잎과 하우스 맥주를 한 번에 맛볼 수 있다. 대나무 맥주는 시원하고 댓잎 향이 은은하게 느껴지며 목 넘김이 좋은 특징이 있다. 1층은 맥주 제조를 하는 양조장이고 2층은 맥주와 음식을 파는 공간이다. 1층에서는 맥주가 만들어지는 양조장을 볼 수 있고 2층으로 올라가면 대나무 맥주와 죽순 소시지, 죽순 떡갈비 등 죽순요리를 안주로 맛볼 수 있다. 돼지고기와 한우, 죽순을 사용한 떡갈비와 소시지는 대나무 맥주와 찰떡궁합이다.",,https://blog.naver.com/damju6788,전라남도 담양군 추성로 1134,,,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~22:30,대나무맥주,죽순소시지정식 / 죽순떡갈비정식 / 대통밥 / 돈가스 / 특정식 외,,,,,,,,,,,,,,,,,,,
5922,월봉재,"월봉재는 전남 영광군 법성면에 위치한 월봉재는 보리굴비 정식으로 유명한 로컬 맛집이다. 보리굴비 정식, 간장게장 정식 등을 판매하고 있으며, 법성포 굴비거리에 위치해 있어 판매하는 굴비를 직접 구매할 수도 있다.",,,전라남도 영광군 굴비로 87,,"매주 둘째주, 넷째주 월요일 휴무",있음,,,,여긴 정말 비추천입니다 상차림을 찍지않은게 너무 후회스럽습니다 가지마세요 ㅜㅜ 돈이 아깝습니다 너므 화가나서 지나가다 가게라도 찍어올립니다 소중한시간 어렵게 내어 먼곳까지 여행와 첫식사 를 너무 맛없고 성의도없고 반찬도 한젓가락씩 만 나와요ㅜㅜ 이런글 올려 너무 맘안좋치만 저와같은분이 안생겼으멶거서 속상한맘에 올립니다,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~20:00,보리굴비 정식,보리굴비 정식 / 월봉재 특정식 / 간장게장 정식 외,,,,,,,,,,,,,,,,,,,
5923,할매보리밥,"전남 영광군 불갑면에 위치한 할매보리밥은 한식 전문점이다.
보리밥, 옻닭, 한방백숙, 해물파전 등의 식사류를 판매하고 있으며, 특히 구수한 보리밥이 인기 메뉴이다. 불갑사관광지 근처에 위치하고 있어 관광지 접근성이 좋다. 농림축산식품부 제공 안심식당이다.",,,전라남도 영광군 불갑사로 351,,연중무휴,없음 (불갑사 주차장 이용),,,,보리밥 반찬이 화려하죠 맛있어 보입니다 ^^,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~20:00,보리밥,보리밥 / 옻닭 /한방백숙 외,,,,,,,,,,,,,,,,,,,
5924,청운수산식당,청운수산식당은 청산도에 몇 없는 맛집 중에 하나이다. 바다의 신선함이 가득 담긴 해초전복비빔밥과 전복톳된장뚝배기 등을 맛볼 수 있다. 이곳은 백종원의 삼대천왕 출연 맛집이기도 한 곳이다. 해초의 비린 맛이 전혀 나지 않고 고소한 맛이 입안을 감싼다. 비빔밥에도 뚝배기에도 전복이 아낌없이 푸짐하게 들어가 있지만 저렴한 가격에 즐길 수 있다.,,,전라남도 완도군 도청3길 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~17:00,해초비빔밥,해초전복비빔밥 / 전복톳된장 뚝배기,,,,,,,,,,,,,,,,,,,
5925,선유명가,"선유명가는 전남 함평군에 위치한 한식 전문점이다.
좋은 재료와 손맛으로 푸짐하고 정갈한 음식을 낸다. 보리굴비정식과 생고기 비빔밥, 함평 소갈비탕 등을 맛볼 수 있다. 100석 가까이 되는 넓은 규모에 개별룸도 완비하고 있어 각종 모임을 하기에 손색이 없다.",,,전라남도 함평군 중앙길 54-13,,매주 수요일,,,,,주인장 마음없는 장사치,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~20:00 (브레이크타임 15:00~17:00),보리굴비정식,생고기비빔밥 / 낙지비빔밥 / 왕갈비탕 / 한우육회 / 낙지육회탕탕이 외,,,,,,,,,,,,,,,,,,,
5926,나진국밥,"나진국밥은 여수에서 유명한 국밥집이다. 얼큰한 국밥과 수육이 일품이다. 수육은 신선하며, 시금치와 같이 나온다. 국밥은 진한 국물이 아닌 가볍고 깔끔한 맛을 낸다. 가수 성시경이 극찬한 곳으로 유명하다.",,,전라남도 여수시 화양로 1391,,매주 화요일,,,,,전국으로 진출한 맛은 역시 달라달라!! 든든한 국밥 한그롯!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~16:00,국밥,국밥 / 수육 외,,,,,,,,,,,,,,,,,,,
5928,여수당,"여수당은 여수의 명물, 이순신 광장의 대표 먹거리이다. 여수당만의 4번 볶은 특제소스로 만든 매콤 바삭한 바게트 버거는 방문객들의 발길을 끊임없이 할 정도로 맛이 좋다. 또한 인스타그램에서 꾸준히 핫한 쑥, 옥수수 아이스크림도 맛뿐만 아니라 비주얼도 여행객들의 마음을 사로잡는다. 웨이팅이 늘 있을 정도로 붐비지만 기다리는 시간이 아깝지 않다는 후기가 많다.",,,전라남도 여수시 중앙로 72,,연중무휴,불가능,,,,여수당에서 옥수수 아이스크림 먹었어요. 2년전 여름에 와서 먹었는데 변함없이 맛있네요. 쑥 알밤모찌도 구매했어요. 숙소가서 맛보았는데 맛있었어요.^^ 옥수수 아이스크림 맛있고 명륜 바게트도 다시 먹고싶어요! 워낙 유명한 여수명소라 웨이팅하는 줄이 있긴 한데 그래도 기다릴만 합니다. 여수당 쑥 아이스크림 정말 맛있어요! 너무 맛있어서 하나 먹고 하나 더 사먹었어요. 이순신광장 근처라 아이스크림 들고 바다 구경하기에 좋은 위치였습니다. 여수 방문하시는 분들 꼭 드셔보세요. 여수여행 갔을때 줄 서서 먹었습니다. 아이스크림이랑 바게트빵 먹었는데 맛이 괜찮았지만 그 줄을 서서 다시 먹을거 같지는 않아요. 그래도 여행지마다 이런 must visit 스팟들이 자꾸 생기는건 여행의 재미를 가미시키는거 같아 좋아보입니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30~23:00,해풍쑥 초코파이,해풍쑥 아이스크림 / 해풍쑥 찰떡아이스 / 해풍쑥 찹쌀떡 등,,,,,,,,,,,,,,,,,,,
5933,백두천지,"백두천지는 목포에 위치한 갈비 전문점이다. 대표 메뉴는 양념갈비인데, LA갈비, 소갈비, 돼지갈비 등 원하는 메뉴를 골라 맛볼 수 있다. 푸짐한 양의 갈비탕 또한 인기 메뉴이다. 주차 시설과 개별 룸이 완비되어 있어 각종 모임 및 회식을 하기 좋은 식당이다. 또한 어린이 놀이방 시설이 이용 가능하여 어린아이가 있는 가족끼리 식사하기에도 좋다.",,,전라남도 목포시 옥암로 33,,연중무휴,불가,,,출입구까지 턱이 없어 휠체어 접근 가능함,,,,,주출입구는 턱이 없어 휠체어 접근 가능함,,엘리베이터 있음,,,,,,,,,의자식 테이블 있음_무장애 편의시설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30~21:30 (브레이크타임 15:00~17:00 / 라스트오더 20:30),돼지왕갈비,백두갈비 / 소갈비찜 / 명품생왕갈비 등,,,,,,,전체 40석 (룸/별실 3실),,,,,,,,,,,,
5934,수일식,"전라남도 목포에 위치한 수일식은 일식 전문점으로, 고급스러운 분위기에 조용하게 식사를 즐길 수 있는 식당이다. 인기 메뉴는 수 런치코스로 죽, 홍어삼합, 다시마숙성회, 제철모둠회, 참치회, 초밥, 튀김 등이 나온다. 그 외에도 참치코스, 수 정식코스 등 다양한 코스 메뉴와 단품 메뉴 초밥, 영양전복죽, 매운탕이 있다. 오마카세는 2일 전 예약이 필수이다.",,,전라남도 목포시 평화로 103,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 11:30~22:00
- 준비시간 14:00~17:00
- 마지막 주문 20:30",수 런치코스,회+굴비 정식 / 참치코스 / 수 오마카세 등,,,,,,,"전체 70석, 룸/별실 10실",,,,,,,,,,,,
5936,[착한가게] 다순구미감자탕,전남 목포시 구 자유시장 외양간 맞은편에 위치한 다순구미감자탕은 신선한 재료와 양념부터 하나하나 직접 만들어 정성과 노력이 들어간 음식을 대접하는 식당이다. 다순구미란 의미는 따뜻하고 양지바른이란 뜻으로 목포 온금동에서 따온말이다.,,,전라남도 목포시 자유로 48 (산정동),,매주 월요일,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10:50~22:00
- 월요일~토요일 준비 시간 15:00~17:00
- 마지막 주문 21:20",감자탕,묵은지감자탕 / 매운뼈찜 / 간장뼈찜 / 뼈해장국 등,,,,,,,,,,,,,,,,,,,
5937,성균관,다양한 중식을 먹을 수 있는 곳이다. 전라남도 목포시에 있는 중식전문점이다. 대표메뉴는 짜장면이다.,,,전라남도 목포시 비파로 135,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30 ~ 20:00,짜장면,짬뽕 / 간짜장 / 잡채밥 외,,,,,,,,,,,,,,,,,,,
5938,[착한가게]종가집,옛 전통 방식으로 신안에서 농사지은 콩을 으깨 정성스레 만든 청국장을 맛볼 수 있다. 그 맛이 구수하고 맛깔스러워 찾는 이들이 많다. 특히나 홍어 청국장은 이 집의 대표 메뉴이다. 홍어의 알싸한 향과 청국장의 오묘한 조합은 중독적이다. 색다른 청국장을 경험해 보고 싶다면 종가집에 방문하기를 추천한다.,,,전라남도 목포시 노적봉길 22,,"매달 두번째, 네번째 일요일",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00~16:00 (라스트오더 15:30),청국장,동태청국장 / 차돌청국장 / 홍어청국장 등,,,,,,,,,,,,,,,,,,,
5939,시골집순두부 목포본점,"시골집순두부 목포본점은 2대에 걸쳐 운영 중인 곳이다. 즉석두부제조업 사업자를 가지고 있는 사장님이 매일 아침 직접 만든 순두부와 손두부를 이용하여 다양한 두부요리를 건강하고 맛있게 만들어 손님들 상에 올리고 있다. 메인음식과 함께 곁들여 먹는 밑반찬은 전라남도 무안군 몽탄면에 위치한 시골집 농장에서 무, 배추, 대파, 쑥갓, 양파, 생강, 호박 등을 재배하여 식재료로 사용하고 있다. 또한 김장철이면 1,500 포기의 김장을 5일에 걸쳐 1년 치 필요한 배추김치를 직접 담그고 있다. 청국장도 직접 띄워 청국장찌개를 만들어 제공하고 있다.
식당의 외관은 예스러운 흙집의 분위기를 느낄 수 있다. 이곳을 운영하는 사장님이 부모님과 함께 벽돌과 나무 하나하나를 직접 깎고 쌓아 올려 정성껏 만들었다. 오래된 건물이지만 지속적인 관리와 위생적인 운영으로 목포시에서 지정하는 목포으뜸맛집과 목포 모범업소, 전라남도와 목포시에서 인증받은 안심식당이다.",,,전라남도 목포시 복산길6번길 44,,매주 토요일,"가능(15대)
요금(무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09:30~21:00
라스트 오더 20:30",시골집반상,두부보쌈 / 두부김치 / 두부김치전골 / 청국장찌개 / 된장찌개 외,,,,,,,전체 80석 / 룸·별실 1실,,,,,,,,,,,,
5940,[착한가게]푸른솔아구집,"‘푸른솔아구집’은 목포시 선정 9 미 중 하나인 아귀찜을 판매하는 곳이다. 전라남도 목포시에 있는 해물 전문점이다. 대표메뉴는 아귀찜이다. 아귀찜은 매콤한 맛과 부드러운 아귀살, 아삭한 콩나물의 식감의 조합이 좋다. 그리고 준치회무침은 초장의 새콤함과 미나리가 풍부하게 들어가 비린맛을 최소화하여 호불호 없이 즐길 수 있다.",,,전라남도 목포시 번화로 8-1,,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~21:00,아귀찜,아귀탕 / 갈치찜 / 병어찜 / 황태탕 등,,,,,,,,,,,,,,,,,,,
5941,고흥삼계탕,목포시민들이 자주 찾는 숨은 맛집이다. 전라남도 목포시에 있는 삼계탕 전문점이다. 대표메뉴는 전복삼계탕이다.,,,전라남도 목포시 복산길6번길 40,,연중무휴,가능 (주차요금 : 무료 / 승용차 : 2대 가능),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~21:00,삼계탕,전복삼계탕 / 옻삼계탕 / 들깨삼계탕 등,,,,,,,"전체 18석, 룸/별실 8실",,,,,,,,,,,,
5942,문수골,"여수 문수골은 한방요리 전문점이다. 2년여에 걸쳐 연구를 거듭한 끝에 잘 궁합이 맞는 한약재료를 개발하여 자신있게 한방요리전문점을 개업했다. 최고의 한약재를 직접 정성을 다하여 달여, 그 육수에 참옻 오리와 함께 새우, 전복, 낙지 등 다양한 해물을 같이 요리한 최고의 건강 전골 요리를 내놓는다. 여수시 문수동에 위치해 있으며 2시간 전에 예약은 필수다.",,,전라남도 여수시 여문문화길 81,,"매달 2,4번째 일요일",가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30 ~ 21:00 (브레이크타임 : 14:00 ~ 16:30),한방삼계탕,한방참옻오리 해물전골 / 한방삼계탕 / 한방참옻닭 / 한방통오리 해물전골,,,,,,,,,,,,,,,,,,,
5943,담소정,학동 흥국체육관에서 선소를 향하는 길이 선소로다. 담소정은 이곳 선소로 중앙에 있다. 바로 길옆에 붙어 있고 뒤쪽에는 학동의 유흥거리가 바로 이어진다. 이곳 담소정은 여수에서 흔치 않은 전통 한우 생고기 전문식당이다. 이 집은 보통의 고깃집처럼 넓은 홀이 보이지 않는다. 4명에서 20여 명이 함께 들어갈 수 있는 방까지 다양하게 룸이 갖춰져 있다. 일부 방들은 칸막이를 치움으로써 간단히 연결될 수 있어 많은 인원도 어렵지 않게 수용할 수 있는 구조다. 흡사 일식집의 구성을 보이지만 이곳에서는 국내산 한우만을 취급하는 한정식 식당이다. 담소정은 고기질이 좋은 곳으로 주변에서 소문나 있다. 뿐만 아니라 작은 반찬 하나까지도 직접 만들어 내놓기 때문에 항상 깨끗하고 한결같은 맛을 보여준다.,,,전라남도 여수시 선소로 57,,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:30~22:00,한우,특수부위 / 꽃등심 / 갈비살 등,,,,,,,,,,,,,,,,,,,
5944,가람복집,"회식이나 단체 손님을 받을 수 있는 크고 작은 룸을 갖추고 있다. 품위 있는 코스요리는 물론이고 가볍게 즐길 수 있는 저렴한 복국이나 멍게비빔밥도 맛볼 수 있다. 복어는 몸이 따뜻해지고 혈액순환에 좋으며 근육의 경화를 방지하고, 부드럽게 하는 효능이 있다. 또, 단백질과 비타민 B1, B2 등이 풍부하고 유지방이 전혀 없어 고혈압, 당뇨병, 신경통 등 성인병 예방에 좋으며 간장 해독작용이나 숙취 제거에 탁월한 효과가 있고 혈액을 맑게 하여 피부를 아름답게 하는 특별한 어종이다. 까다롭게 손질해도 일부의 독성은 남지만, 이 독성은 오히려 온몸으로 퍼지면서 몸을 덥게 하여 피로를 풀어주고 숙취를 해소시켜준다고 한다. 배가 볼록하게 생긴 복어는 다른 생선과 비교할 수 없을 정도로 감칠맛이 뛰어나며 한 번 맛을 본 사람들은 지속적으로 찾게 된다. 복을 알고 정확히 손질해 내는 전문점인 본가 가람복집에서는 안심하고 근사한 복을 마음껏 맛볼 수 있다.",,,전라남도 여수시 화산로 20,,연중무휴,불가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30~21:00,복탕,복수육 / 복찜 / 멍게비빔밥 등,,,,,,,,,,,,,,,,,,,
5945,남도회관,"남도회관은 전남 여수시 학동에 자리한 음식점으로 대표 메뉴는 두툼한 왕삼겹과 생오리다. 다른 식당에 비해 모든 음식의 양이 푸짐하다는 점이 이곳의 장점이다. 만두전골 해물칼국수 역시 마찬가지다. 모든 음식은 그날그날 만들어서 제공한다. 생삼겹과 생오리를 회전하면서 굽는 바비큐식으로 깔끔하게 구워 옥돌 위에 올려놓고 갖은 채소에 곁들여 먹는다. 불판 위에 굽는 고기와는 차별화되어 손님들이 매우 만족해한다. 고기 드신 후나 메인 음식으로도 손색이 없는 만두전골, 칼국수, 왕만두는 이곳의 또 다른 자랑거리이다. 특히 왕만두는 직접 만들어서 그 맛이 일품이다. 365일 살아있는 바지락을 제공받아 신선하고 깔끔한 육수로 요리한다.",,,전라남도 여수시 시청서3길 7-4,,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~21:00 (준비 시간 14:30~16:30),만두전골 / 해물칼국수,만두전골 / 해물칼국수 / 남도 왕만두 / 왕삽겹 / 생오리 등,,,,,,,,,,,,,,,,,,,
