,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
5838,성내식당,"성내식당은 해남군청 근처에 있는 샤부샤부 맛집이다. 된장을 베이스로 만들어진 육수는 시원하고 담백하다. 여기에 다양한 채소와 고기를 데쳐 먹는다. 육수와 채소는 리필이 가능하다. 고기는 신선하고 육질은 연해서 생고기를 소스에 찍어 그대로 먹어도 맛있다. 밑반찬 중에는 김 장아찌와 김국이 별미이다. 테이블은 좌식과 입식이 있는데 전부 룸으로 구성되어 있어 가족이나 일행끼리 조용히 식사하기 좋다. 주말에는 따로 예약을 받지 않으며 평일에는 미리 예약을 하고 방문하는 것이 좋다.
※반려동물 동반 불가",,,전라남도 해남군 명문길 19-1,,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00~21:30 (브레이크 타임 14:30~17:00),샤브샤브,샤브샤브 / 생고기 / 육회 / 숯불구이 / 육회비빔밥 등,,,,,,,,,,,,,,,,,,,
5839,해남고구마빵 피낭시에,"전라남도 해남군 번화가 골목 안에 있는 '해남고구마빵 피낭시에'는 유럽풍의 파란색 건물로 멀리서도 한눈에 띈다. 해풍을 맞고 자라서 당도가 높고 식이섬유, 무기질이 풍부한 해남 고구마를 재료로 고구마 파이, 고구마 스콘, 고구마 피낭시에, 고구마 타르트 등을 만든다. 이외에도 다양한 음료와 함께 빵을 판매하고 있다. 고구마 모양을 그대로 재현한 해남 고구마빵은 밀가루 대신 해남 고구마와 해남 쌀을 사용해 쫄깃하고 진짜 고구마를 먹는 듯한 느낌이 든다. 무방부제, 무색소, 당일 생산, 당일 판매를 원칙으로 구매한 빵은 냉동, 냉장 보관을 하는 것이 좋다.
고구마빵은 해남의 명품, 해남의 특산품으로 선물용으로 포장 판매를 한다.
고구마빵 매진 시 조기 마감한다.
※반려동물 동반 불가",,https://www.instagram.com/tv/CWg7uTshJmv/?utm_medium=copy_link,전라남도 해남군 읍내길 8 피낭시에,,"추석, 설 당일만 휴무",불가능,,,,"고구마빵 맛있어요 유명하다고해서 가봤는데 시장안에 떡하니 있어요 생각보다는 아담했고 택배전문으로하나봐요 가격착하고 맛도좋아요 고구마를 좋아하는 편이 아닌데 예전엔 줄서서 먹었다길래 호기심에 방문했던 곳.. 진짜 고구마앙금(??)이 들어있어 지인분들 모두 맛있다고 하네요~ 근데 전 고구마무스 올려진 타르트가 더 맛있더라구요 ㅋ 지극히 개인취향 이번 (예비) 시부모님 댁인 장흥으로 놀러갔다가 들른 해남! 해남에 땅끝마을도 유명하지만, 특산물인 고구마를 활용한 고구마빵도 정말 유명하더라구요😆 다 팔리기 전에 운좋게 사먹었는데 또 먹고싶은 담백한 맛이였습니다 :)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:30~20:00 (해남고구마빵 매진 시 조기 마감),해남고구마빵,"커피, 피낭시에, 스콘, 타르트 등",,,,,,,,,,,,,,,,,,,
5841,청자식당,"청자 식당은 전남 강진군 칠량면 영동리에 자리 잡고 있다. 대표 메뉴는 바지락 회 무침이다. 음식을 주문하면 바지락 회 무침을 비롯해 대접에 담은 밥, 각종 반찬이 상에 오른다. 밥에 바지락을 넣고 기호에 맞게 비벼 먹으면 별미다. 바지락 회 무침은 포장이 가능하다. 음식점은 하저마을, 가우도 등 강진의 유명 관광지와 가까운 거리에 위치해 연계 여행에 나서기 수월하다.",,,전라남도 강진군 칠량면 칠량로 76-1,,"매주 일요일(비정기 휴무이므로 문의 후 방문), 명절",가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~19:00,바지락회무침,백반 등,,,,,,,,,,,,,,,,,,,
5842,하나로식당,"하나로식당은 전남 신안군 암태면에 자리 잡고 있다. 종편 ‘TV조선’의 시사 교양 프로그램 ‘식객 허영만의 백반기행’에 방영된 바 있다. 대표 메뉴는 병어조림이다. 음식을 주문하면 메인 요리와 함께 10여 가지 반찬이 함께 나온다. 병어조림 외에 갈치조림, 우럭간국, 오리탕, 오리주물럭 등도 판다. 음식점 주변에는 기동 삼거리 벽화가 있어 식전이나 식후에 둘러보기 좋다.",,,전라남도 신안군 암태면 장단고길 33-17,,"매월 둘째, 넷째 월요일",가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00~20:00 (라스트오더 19:00),병어조림,갈치조림 / 우럭간국 / 오리주물럭 등,,,,,,,,,,,,,,,,,,,
5843,섬마을회정식,"신안군 송공리에 있는 섬마을 회정식은 천사대교를 보며 회 정식을 즐길 수 있는 식당이다. 2층에는 단체석 구비되어 있어 각종 모임이나 가족 식사를 할 수 있다. 또한, 비싸지 않은 가격에 다양하고 싱싱한 해산물을 맛볼 수 있어 가성비가 좋다. 대표 메뉴 중 하나인 섬마을회정식은 밑반찬 포함하여 30가지가 넘는 요리들이 제공되며, 회 종류는 계절에 따라 변경된다. 돌솥 알밥, 소라 숙회 무침, 홍어, 각종 나물, 낙지호롱, 회와 초밥 등 다양한 해산물이 나온 후, 커다란 뚝배기에 매운탕이 끓여져 나오고, 섬마을스페셜, 섬마을회덮밥, 모듬회, 매운탕, 갯뻘낙지도 인기 메뉴다.",,,전라남도 신안군 압해로 1844 101호,,연중무휴,있음/주차요금 무료,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"월~금 11:00~20:00
- 라스트오더 19:00
토,일 10:00~20:30
- 라스트오더 19:30",섬마을회정식,"섬마을스페셜, 섬마을회덮밥, 모듬회, 매운탕, 갯뻘낙지",,,,,,,,,,,,,,,,,,,
5844,지리산수라간,"전라남도 구례군 마산면 화엄사로에 위치한 지리산 수라간은 가게 입구부터 작은 정원에 온 듯 다양한 다육들을 만날 수 있다. 가게 내부는 편백 우드 스타일로 자연스럽고 편한 식사에 안성맞춤이다. 식감 좋은 채소와 참기름 향이 고소한 한우 육회 비빔밥과 다슬기 강된장 비빔밥이 이곳의 대표 메뉴이다. 나물 위주의 한식 식단으로 구성되어 있으며, 아이들이 먹기 좋은 떡갈비, 메밀 전, 수육도 있다.
정갈한 밑반찬들이 테이블에 꽉 찰 만큼 남도의 한상차림을 맛볼 수 있으며, 김치보쌈 전골, 육회, 삼겹 수육 등도 인기 많은 메뉴이다.",,,전라남도 구례군 마산면 화엄사로 336,,매주 화요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00 ~ 15:00,다슬기강된장비빔밥,한우육회비빔밥 / 다슬기초무침 / 도토리묵사발 / 김치보쌈전골 / 삼겹수육 한접시 등,,,,,,,,,,,,,,,,,,,
5845,소예르,"소예르는 전라남도 담양군 담양읍에 위치한 카페로 제주도 느낌이 물씬 느껴지는 곳이다. 바닥은 네모난 돌을 깔아 두었고 건물 앞 야자수와 귤나무 사이로 야외 벤치가 마련되어 있다. 소예르의 대표 메뉴는 골드 라떼 슈페너와 바스크 치즈 케이크이고, 커피류를 포함 다양한 음료가 있다. 소예로는 본채, 별채, 야외 나누어져 있으며, 특히 대나무 숲을 배경으로 멋진 사진을 남길 수 있다. 또, 정원 곳곳에 포토존이 될 만큼 예쁘고 아름다운 곳이 많아 젊은이들에게 인기가 많다. 전라도에서 제주도 느낌을 낼 수 있는 감성 카페이다.",,https://www.instagram.com/cafe.soller/,"전라남도 담양군 담양읍 지침6길 78-6 1, 2동",,연중무휴,"가능
요금 (무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"주중 11:00~19:00
주말 11:00~ 20:00",골드라떼슈페너,바스크치즈케이크 / 에스프레소 / 허니자몽블랙티 / 카페라떼 / 바닐라라떼 등,,,,,,,,,,,,,,,,,,,
5846,베트남식당&마트,"먼발치에서도 두 눈을 사로잡는 민트색 외관의 베트남식당&마트는 베트남인이 운영하는 식당 겸 마트이다. 메뉴판부터 베트남어와 한글이 같이 적혀 있어 잠시나마 베트남으로 여행하러 온 기분을 느낄 수 있다. 쪽파, 양파와 숙주를 잘 익은 소고기로 싸 먹으면 진한 육수의 풍미를 더욱 느낄 수 있다. 강한 향신료나 고수를 싫어하는 사람들을 위하여 생숙주, 고수, 고추가 각각 따로 나와서 기호대로 넣어 먹을 수 있다. 쌀국수, 볶음밥, 짜조, 분짜, 반꾸온, 반미 등 메뉴 구성도 다양하고 깔끔하고 담백한 맛이 일품이다. 과일, 향신료, 소스, 음료 등 베트남 식자재도 구매할 수 있다.",,,전라남도 담양군 중앙로 92-1,,연중무휴,불가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00~21:00,소고기쌀국수,소고기쌀국수 / 분짜 / 짜조 / 월남쌈 / 볶음밥 외,,,,,,,,,,,,,,,,,,,
5847,명가은,명가은은 소쇄원 인근에 있는 전통찻집으로 내부 곳곳 세월의 흐름을 간직한 고가구와 전통 소품이 놓여 있는 소담스러운 한옥이다. 직접 차를 우려내면서 편안한 휴식을 즐길 수 있는 곳이다. 연꽃을 띄운 연꽃차와 함께 곁들여져 나오는 백설기로 허기를 살짝 달랠 수 있다. 아담하고 아늑한 전통찻집 명가은은 다도를 가르치던 대표가 농가를 구입한 1989년부터 손수 가꾸고 꾸민 공간이다. 낡은 농가를 직접 손보면서 찾아온 지인들에게 차를 대접한 데서 시작한 찻집이다. 베푸는 마음만 받던 친지가 오래된 궤짝을 주며 ‘이곳에 담는 마음만큼은 사양하지 말라’는 데서 지금도 찻값을 손님이 궤짝 위에 올려두고 나간다는 일화가 있다.,,,전라남도 담양군 반석길 48-8,,"매주 월요일, 화요일",가능,,,,"입구 진입 도로가 좁은 편이라 운전 잘하는 사람과 함께 가야할 거같았던 곳..ㅎㅎ 오미자말차 독특한 맛이였습니다. 방석 깔고 앉는 다실이였고, 앞에 그릇가게 건물도 있고, 노닥노닥 하기 좋은 카페였어요.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~18:00,홍차라떼,우리밀약과 / 양갱 / 오란다 등,,,,,,,,,,,,,,,,,,,
5848,카페밀크레페,"카페 밀크레페는 크레페 전문점으로, 천연잔디에 텐트가 꾸며져 있어 마치 야외 피크닉이나 캠핑 분위기를 느낄 수 있다. 1층과 지하 1층으로 나누어진 공간은 깔끔하고 감각적인 인테리어로 감성을 더하며, 탁 트인 야외 테이블은 반려견과 함께 여유를 즐길 수 있는 공간이다. 단, 5kg 미만의 소형견에 한해 입장이 가능하다
주차장이 넓고 야외공간도 넓다. 크레페 메뉴로는 뉴욕치즈 크레페, 커스터드 망고 크레페, 뉴텔라 바나나 크레페, 복숭아 요구르트 크레페 등이 있고, 그 밖에 커피를 포함한 다양한 음료와 디저트가 준비돼 있다.",,https://www.instagram.com/cafe_meal_crepe,전라남도 담양군 월산면 담장로 67,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"월요일, 목요일 11:30~18:00
- 마지막 주문 17:10
화요일, 수요일, 금요일 11:30~19:00
- 마지막 주문 18:10
토요일, 일요일 11:30~20:00
- 마지막 주문 19:10",복숭아요거트크레페,누텔라바나나크레페 / 뉴욕치즈케익크레페 / 아메리카노 등,,,,,,,,,,,,,,,,,,,
5849,깨비게장,"깨비 게장은 전라남도 여수시 봉산 게장거리에 위치한 게장 전문점이다, 양념 꽃게장, 간장게장, 돌게장 등 모든 게장을 맛볼 수 있으며 어떤 메뉴를 주문하든 게장은 리필 가능하다.
입구에는 젓갈과 갓김치, 꽃게장 등을 판매하고 있어 전국으로 택배 발송이나 포장을 할 수 있다. 게장을 주문하면 여수 갓김치와 구수한 된장찌개 등 먹음직스러운 음식들이 한상 가득 차려진다.
그 밖에 온 밥 세트, 연인 세트, 가족세트 등 다양한 세트 메뉴를 식성에 따라 원하는 대로 골라 먹을 수 있다. 단체석을 완비하고 있어 가족모임이나 다양한 회식도 가능하다. 모든 음식은 매일 직접 만들고 있으며, 남은 음식은 절대 재활용하지 않는 친절하고 정직한 식당이다.",,,전라남도 여수시 봉산남3길 23-8 (봉산동),,연중무휴,"가능
요금 (무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00~21:00 (라스트오더 20:00),모듬꽃게장+양념꽃게장정식,갈치조림+돌게장정식 / 꽃게탕+돌게장정식 / 갈치구이+돌게장정식 등,,,,,,,,,,,,,,,,,,,
5850,여수밥상갈치야,"여수 밥상 갈치야는 향일암에서 차로 5분 거리에 위치해 있는 갈치 요리 전문점이다. 5대째 이어온 전통방식으로 갈치는 여수수협 경매를 통해 최상급 국산 갈치만 사용하고 있다. 가게 내부의 깔끔한 인테리어와 통유리를 통해 내다보이는 오션뷰를 감상하며 식사를 즐길 수 있다. 천연양념과 육수를 사용한 갈치야 조림과 소금 간을 한 갈치야 구이, 여수 서대(가자미과)를 새콤달콤하게 무친 서대 회무침이 대표 메뉴이다. 간장게장과 꼬막무침이 기본 반찬으로 나오고 나물 반찬, 메추리알, 갓김치, 멸치 등이 함께 상에 오른다.
식사 후 정원을 거닐며 시원한 바닷바람을 즐길 수 있다.",,,전라남도 여수시 돌산읍 향일암로 378,,,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00~19:30 (라스트오더 18:30),갈치조림,갈치구이 / 서대회무침 등,,,,,,,,,,,,,,,,,,,
5851,리고,"카페 리고(Lee;Ko)는 전라북도 화순군 화순읍에 위치해 있는 카페로 편백나무에 둘러싸인 숲속 카페로 유명하다. 블랙 간판이 있는 화이트 톤의 건물로 들어서면 초록숲이 보이는 넓은 유리창이 시원스럽게 느껴진다. 수제청과 디저트를 직접 만드는 디저트 맛집으로 마카롱, 케이크, 스콘 등 디저트류가 진열되어 있다. 카페 곳곳에는 감각적인 소품들과 포토존들이 있으며, 야외에는 편백숲이 있어 산책하기에도 좋다. 카페 옆에 수만리 빵집을 함께 운영하고 있으며 주차장이 넓어 주차 걱정이 없다.",,,전라남도 화순군 화순읍 큰재전원길 25,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"화요일~토요일 10:00~19:00 (라스트오더 18:00)
일요일 12:00~17:00 (라스트오더 16:00)",아메리카노,카페모카 / 쑥크림라떼 / 흑임자크림라떼 / 레몬차 / 자몽에이드 등,,,,,,,,,,,,,,,,,,,
5852,청자연,"전라남도 장성군 필암리에 있는 청자연은 장성 현지인 맛집이다. 점심 식사만 가능한 곳이라 예약이 필수이다. 소박하고 소담스러운 분위기가 깔끔한 청자연의 메뉴는 자연밥상과 떡갈비밥상 두 가지이다. 밥도 쌀밥과 찰밥 두 가지 종류이며 각종 건강한 재료의 밥상이 차려져 나온다. 흑임자죽, 흑두부, 김치 지짐, 열무물김치, 배추 물김치, 부추부침개, 감자볶음, 콩고기, 양파볶음, 죽순 볶음, 방풍나물, 시금치, 장아찌 등 밥 한 숟갈에 곁들이기 좋은 정성 가득한 건강한 맛이 함께 한다. 후식으로 과일샐러드, 귤, 밤까지 정성스럽게 준비되어 있다. 인근에 황룡강생태공원, 필암서원 등이 있다.",,,전라남도 장성군 구석길 53-2,,매주 월요일,"가능
요금(무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11:00~14:30
라스트오더 13:30",떡갈비밥상,떡갈비밥상 / 자연밥상 외,,,,,,,,,,,,,,,,,,,
5853,라운지붐,"라운지붐은 전라남도 영암군에 위치한 음식점으로 캠핑을 간듯한 기분을 낼 수 있는 야외바비큐를 즐길 수 있다. 영산강이 한눈에 보이는 탁 트인 경치와 넓고 푸르른 잔디밭 텐트형 야외바비큐 장이 준비되어 있다. 이용 시 프라이빗하게 1팀당 1 텐트로 사용하면 되고 매장에는 고급 바비큐 시설에 최고급 숙성 고기가 준비되어 있다. 카페는 1, 2층으로 나뉘어 루프탑에서 커피와 디저트를 즐길 수도 있다.",,http://www.instagram.com/loungeboum,전라남도 영암군 삼호읍 녹색로 609,,매주 화요일,"가능
요금 (무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"주중 15:30~22:00
주말 11:30~23:00",흑돼지 B.B.Q 세트,조개돼지세트 / 조개구이 / 붐-코코넛 시그니처 라떼 / 라-솔트 아이스크림 커피 외,,,,,,,단체석 가능,,,,,,,,,,,,
5854,풍년식당,여수에 위치한 백반 가정식집이다. 동네에서 오랫동안 자리잡고 있는 음식점이다. 메뉴는 백반으로 단촐하다. 저렴한 가격에 11가지나 되는 다양한 반찬이 골고루 나온다. 언제나 방문해도 친근하고 어머니가 지어주시는 집밥처럼 푸근한 인상을 준다. 백반 한상차림을 배부르게 먹고싶다면 추천하는 맛집이다.,,,전라남도 여수시 봉산남8길 21,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00~21:00,백반,백반/삼겹살/오리불고기,,,,,,,,,,,,,,,,,,,
5855,겨비겨비,"겨비겨비는 전남 순천시 오천동에 자리 잡고 있다. 주말에는 주차장이 꽉 차서 예비 주차장을 운영할 정도로 많은 사람이 찾는다. 대표 메뉴는 한우 갈빗살이다. 이 밖에 한우 차돌박이, 삼겹살, 목살을 판다. 음식점은 순천만 IC에서 가까운 거리에 있다. 주변에는 남제골 벽화마을, 미림수목원이 있어 연계 관광에 나서기 수월하다.",,,전라남도 순천시 오천3길 4-13 (오천동),,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:00~23:00 (라스트오더 22:00),칼삼겹살,한우갈비살 / 차돌박이 / 목살 등,,,,,,,,,,,,,,,,,,,
5856,거북선상회,"거북선상회는 전남 여수시 중앙동에 자리 잡고 있다. MBC 시사 교양 프로그램 생방송 오늘 저녁에 소개된 바 있다. 대표 메뉴는 문어, 갓김치, 소고기를 함께 구워 먹는 문어갓삼합이다. 이 밖에 딱새우회, 문어숙회, 거북선강정, 바다라면을 판다. 음식점 주변에는 이순신광장, 고소대, 고소동 천사벽화마을, 중앙선어시장이 있다.",,,전라남도 여수시 중앙로 73-1 (중앙동),,연중무휴,불가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"월요일~목요일 12:00~24:00
금요일~일요일 11:00~익일 01:00",밤바다패밀리,밤바다커플 / 딱새우회 / 해물라면 등,,,,,,,,,,,,,,,,,,,
5857,청전식육점식당,"식육점 직영 식당이라면 고기의 질은 이미 보장되어 있는 곳으로 담양 현지인들이 강력히 추천하는 고기 맛집이다. 생고기 2인분을 시키면 솥뚜껑에 고기를 구워준다. 같이 곁들여 나오는 돼지김치찌개는 속까지 칼칼하게 데워준다. 기본 반찬도 모두 평균 이상의 맛이다. 고기 퀄리티에 반하고 상차림에 또 한 번 반하는 맛집이다. 근처에 죽녹원, 메타프로방스 등이 있어 연계 관광하기 수월하다.",,,전라남도 담양군 무정로 48,,매주 일요일,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,전화문의,생고기,육회 / 살치 / 등심 / 삼겹살 / 김치찌개 등,,,,,,,,,,,,,,,,,,,
5858,창평전통안두부,"담양군 창평은 슬로시티로 지정된 삼지천 마을이 있는 곳이다. 암뽕순대로 알려진 창평순대와 순댓국으로 유명한 곳이지만, 순대만큼이나 유명한 것이 바로 3대째 이어오는 창평전통안두부이다. 깔끔하고 시원한 국물의 두부버섯전골은 두부, 바지락, 표고, 느타리, 팽이버섯이 들어가 맛이 개운하다. 여름에는 얼음 동동 띄워진 우무콩국수를 추천한다. 콩물에 채 썬 우무가 들어가 고소하고 맛있다. 속 편하고 무겁지 않은 건강한 한 끼 식사를 하기 알맞다. 가까이에 메타세쿼이아길과 운암저수지, 월봉산 등이 있다.",,,전라남도 담양군 의병로 29,,매주 월요일,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30~21:00,두부버섯전골,생두부 / 맑은 순두부찌개 / 청국장비빔밥 / 보쌈정식 / 들깨 두부국수 외,,,,,,,,,,,,,,,,,,,
5859,양각리키친,"식사부터 디저트까지 완벽한 담양 맛집 양각리키친은 소개팅, 데이트를 하기 좋은 레스토랑이다. 양각리키친의 모든 라이스는 코코넛 오일을 넣어 지은 밥으로 당분흡수를 낮춰주는 건강한 저항전분밥으로 제공되고 있다.
이곳의 인기메뉴는 각종 채소와 계란, 통통한 새우가 더해져 영양이 가득한 콥샐러드와 네 가지 건강곡물과 버섯, 크림이 어우러진 버섯크림리조또, 각종 해산물을 이용하여 매콤하게 볶은 매콤해산물라이스이다.",,https://www.instagram.com/yanggakri_kitchen/,전라남도 담양군 추성로 1239,,매주 목요일,"가능
요금(무료)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"평일 11:00~20:30(라스트오더 19:30)
주말 11:00 ~21:00((라스트오더 20:00)",콥샐러드,콥샐러드 / 닭가슴살그린샐러드 / 베이컨크림파스타 / 바질페스토파스타 / 비프라이스 외,,,,,,,,,,,,,,,,,,,
5860,송죽회관,"창평 IC 바로 앞에 위치한 송죽회관은 청둥오리전골로 유명한 집이다. 메뉴는 청둥오리전골과 소금구이, 고등어쌈밥이 있다. 들깻가루와 초장을 섞어 찍어 먹으면 구수하고 진한 맛을 즐길 수 있다. 브레이크타임 없이 계속 운영하는 곳이라 점심뿐 아니라 저녁까지도 항상 인기가 많다.",,,전라남도 담양군 창평현로 476,,연중무휴,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00~21:00,청둥오리전골,청둥오리전골 / 청둥오리소금구이 / 고등어쌈밥 외,,,,,,,,,,,,,,,,,,,
5861,황룡우시장국밥집,"황룡우시장국밥집은 3대째 운영되고 있는 국밥 전문 식당이다. 우시장에서 들여온 소고기를 직접 손질하여 참숯 가마솥에 오래 우린 국물은 진하고 구수하다. 배추김치도 1년 치를 한꺼번에 담아두어, 시간이 지날수록 잘 익은 김치가 고기의 맛을 더욱 풍성하게 한다. 허름한 외관이지만 하루 평균 200그릇 이상의 국밥이 팔릴 정도로 유명하고 인지도 높은 맛집이다. 국밥이 밥과 국물이 말아서 나오기 때문에 따로 먹기를 원하면 따로국밥이라고 주문하면 된다. 모든 재료는 국내산이며 직접 담근 깍두기와 김치, 부추김치가 밑반찬으로 나온다.",,,전라남도 장성군 강변로 521-1,,연중무휴,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00~15:00,내장 국밥,머리 국밥 / 순대 국밥 / 섞어 국밥 / 머리수육 외,,,,,,,,,,,,,,,,,,,
5862,슬로시티약초밥상,"슬로시티약초밥상은 자연에서 얻은 약초를 집간장, 감식초, 자소매실로 건강하게 발효시킨 약초 장아찌가 주메뉴다. KBS TV 생생정보 택시맛객에도 소개된 바 있다. 주인장이 직접 채취한 35여 가지의 약초를 한 상차림으로 즐길 수 있다. 명아주, 어성초, 초피, 아마란스잎, 함초, 산초, 민들레, 오가피, 냉이, 곰취 등 다양한 나물 반찬들이 상에 오른다. 직접 가져다 먹고 설거지까지 손님이 해야 하는 시스템으로 본인의 체질과 신체 특성에 맞게 필요한 약초를 골라 먹을 수 있다. 자연식과 건강식을 좋아하는 사람들이라면 다양한 나물 반찬으로 맛있는 한 끼 식사를 할 수 있다. 삼지내마을 체험여행 시 연계 관광코스로 추천한다.",,,전라남도 담양군 돌담길 102,,연중무휴,가능,,,,친구들과 부부동반으로 담양여행시 방문한 곳 입니다. 여러 약초들을 발효 시켜 만든 음식이네요. 처음 먹어보는 음식이 생소하긴 해도 건강하다 기에 먹어 봤습니다.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~18:00,약초밥상,약초밥상,,,,,,,,,,,,,,,,,,,
5863,고산촌집,"국내산 닭고기, 쌀, 배추, 고춧가루를 사용하는 고산촌집은 몸보신용 백숙을 파는 식당이다. 메뉴도 황칠백숙, 백숙, 닭볶음, 옻닭 등 닭 요리만 취급하기 때문에 그 맛이 더욱 특별하다. 소문난 맛집이기 때문에 예약은 필수이며 주말 점심시간은 피해서 가는 것을 추천한다. 정겨운 시골집 분위기의 고산촌집은 최근 별관도 생겨 더욱 편하게 식사할 수 있다. 푹 익은 묵은지는 백숙하고 잘 어울린다. 백숙 안에 녹두밥이 들어있어 더욱 푸짐하게 즐길 수 있다. 창평향교, 송강정 등이 주변에 있어 연계 관광을 즐기기 수월하다.",,,전라남도 담양군 산덕연동길 14,,연중무휴,있음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~20:30,황칠백숙,백숙 / 닭볶음 / 옻닭 외,,,,,,,,,,,,,,,,,,,
5864,고서회관,"담양군 고서면 동운리 작은 마을에 있는 고서회관은 MBC 어서와 한국은 처음이지? 벨기에 편에 소개된 곳이다. 점심을 든든하게 즐길 수 있는 곳으로 육회비빔밥, 육전, 미역국이 별미이다. 육회비빔밥은 국내산 한우가 100g이나 푸짐하게 들어가는 대표 메뉴로 싱싱한 채소와 함께 고추장을 넣고 노른자를 톡 터뜨려 비벼 먹으면 감칠맛이 입맛을 자극한다. 테이블과 벽면 장식 모두 자개장으로 되어 있어서 시골 할머니 집 같은 정감이 있다. 주문은 테이블마다 놓여 있는 태블릿 PC로 할 수 있다. 담양 맛집답게 예약은 테이블링 앱으로 할 수 있다. 송강정, 명옥헌 등이 주변에 있어 연계 관광하기 수월하다.",,,전라남도 담양군 원등1길 16-7 고서회관,,매주 월요일,있음,,,,육회가 풍족하게 들어가 있다. 찬은 조금씩이지만 맛도 좋다. 자개장으로 장식한 인테리어가 특이한 곳이다. 기회가 닿으면 애호박찌개도 먹어보고 싶다. 깔끔하고 맛있는 집입니다. 11시30분에 문을 여는데 조금 일찍 가니까 그냥 오픈하고 손님 받으시네요.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,화~금요일 11:30~15:30,"육회비빔밥, 육전","묵은지육회비빔밥, 익힘비빔밥 등",,,,,,,,,,,,,,,,,,,
