,place,info,문의 및 안내,홈페이지,주소,이용시간,휴일,주차,화장실,입장료,접근로,review,주차 요금,이용요금,체험,출입통로,장애인 주차 안내,엘리베이터,수유실,판매 품목,이용가능시설,주차요금,지정현황,체험가능 연령,유모차,휠체어,지체장애 기타 상세,입점브랜드,규모,대중 교통,주요시설,할인 정보,수용인원,오디오 가이드,시각장애 기타상세,관람석,점자 홍보물,보조견 동반,보유장비,안내 요원,시설이용료,부대시설,점자 블록,이용 시기,강습안내,청각 장애 기타상세,코스안내,영유아가족 기타상세,유아용보조의자,개장기간,대여안내,유도안내 설비,예약안내 홈페이지,객실,자막 비디오 가이드,수화 안내,매표소,입실시간,퇴실시간,객실내 취사 여부,식음료장,객실수,영업시간,대표메뉴,취급메뉴,큰활자 홍보물,홍보물,예약안내,객실유형,바비큐장여부,세미나실 여부,좌석수,사우나실 여부,캠프파이어 여부,스포츠 시설 여부,자전거 대여 여부,공용 PC실 여부,휘트니스 센터 여부,노래방 여부,청각장애용 객실,뷰티시설여부,공용 샤워실 여부,청각장애 기타상세,보조견동반
5461,정남진리조트,"정남진리조트는 장흥 심천공원, 장흥댐과 함께 자리 잡고 있으며 최고의 인테리어로 꾸며진 객실, 최첨단 실내체육관, 축구전용구장, 골프연습장, 청소년야영시설을 갖추고 있다. 가족, 연인, 단체 모두가 휴양할 수 있는 공간이며 직장 및 각종 사회단체가 즐길 수 있는 체육행사 프로그램 등 다목적 기능을 갖춘 건강휴양 리조트이다.",,http://www.jangheung.go.kr/jhcamp/resort,전라남도 장흥군 부산면 심천공원길 2527,,,주차 가능,,,출입구까지 경사로가 설치되어 있음_무장애 편의시설,,,,,주출입구는 경사로가 있어 휠체어 접근 가능함,,,,,,,,,,,,,,,,,,,,,,,,,,"실내체육관, 축구장",,,,,,,,,,,http://www.jangheung.go.kr/jhcamp/resort,,,,,14:00,12:00,불가,,19실,,,,,,0618625250,,,,,,,,,,,,,,,,
5462,중흥골드스파&리조트,"나주호의 수려한 자연을 배경으로 한 중흥골드스파&리조트는 나주호의 수려한 자연을 배경으로 풍성한 놀 거리와 볼거리, 먹을거리를 두루 갖추고 있다. 동양 유일의 토네이도, 국내 최대 규모의 워터롤러코스터를 비롯한 각종 테마물놀이시설과 콘도, 펜션, 수상레포츠, 클럽을 갖추고 있다. 중흥골드스파&리조트에는 워터락을 시작으로 콘도와 펜션, 골프장이 어우러져 있는 종합 레저 타운이다. 또한 수상스키, 웨이크보드, 플라이피쉬, 땅콩보트, 바나나보트 등 다양한 수상레포츠를 즐길 수 있다는 것도 중흥골드스파&리조트의 장점이라 할 수 있다.",,http://www.jhgoldresort.co.kr,전라남도 나주시 다도면 나주호로 558314,,,주차 가능,장애인 화장실 있음,,출입구까지 턱이 없어 휠체어 접근 가능함,전남전북 근교 제일 큰 워터파크에요 놀이시설 많고 깨끗합니다 성수기때는 사람이 너무 많아요 6월엔 주말에 전체개장하니까 미리 다녀오시길 추천드립니다,,,,주출입구는 턱이 없어 휠체어 접근 가능함,장애인 주차장 있음(12대)_무장애 편의시설,엘리베이터 있음,,,,,,,,대여가능(1대),,,"골드동(7층), 스파동(7층)",,,,,,,,,,,,,"워터락(실내수영장/실외수영장/수상레저), 골프장, 연회장, 세미나실, 슈퍼, 노래방, 오락실, 수영복 랜탈샵",,,,,,,,,,,http://www.jhgoldresort.co.kr,장애인 객실 있음(19평형/28평형),,,,14:00 (성수기 15:00),11:00,가능,"한식당(골드동), 웰리앤(스파동), 커피숍, BAR",221실,,,,,,16885200,"콘도(골드동 100실/스파동 99실), 펜션(레이크동 22실)",,,,,,,,,,,,,,,
5502,스테이 구도[한국관광 품질인증/Korea Quality],"구도는 목포 죽동 끝자락에 자리한 한옥스테이로, 함께한 이들과 온전한 시간을 보내며 편안한 휴식을 할 수 있는 공간이다. 침실, 거실, 부엌, 테라스, 욕실, 족욕탕과 마당으로 구성되어 있고, 집이 앞마당과 뒷마당을 잇는 통로 역할을 하며 자연을 충만하게 담고 있다. 기와는 이웃집만큼 올라와 있고, 담장은 동네를 닮은 색을 띠고 있어, 낯설지만 낯익은 공간으로 다가온다.",,http://www.goodostay.com,전라남도 목포시 마인계터로11번길 4,,,가능,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,"세탁실, 산책로",,,,,,,,,,,http://www.goodostay.com/booking,,,,,15:00,11:00,가능,있음,1,,,,,,가능(01086047327),양실,,,,있음,,,,,,,,,,,
5503,스테이 초점[한국관광 품질인증/Korea Quality],"스테이 초점은 전라남도 나주의 한 작은 마을 가장 안쪽에 자리한 한옥스테이다. 오래된 구옥을 개조해 넓은 마당, 누마루, 노천탕, 야외화로, 거실, 주방, 침실 공간을 제공한다. 누마루에서는 차를 우리며 사색의 시간을, 노천탕에서는 따뜻한 물 속에서 시원한 바람과 은은한 달빛을 느끼며 여유를 즐길 수 있다. 마당 한 켠에 마련된 야외화로는 감성의 시간을 선물한다.",,http://staychojjeom.com,전라남도 나주시 당가길 336,,,가능,,,,스테이 초점은 자연과 조화로운 공간 속에서 독특한 체험을 선사하는 곳이지 않을까 싶네요 ^^ 앞으로 여행자에게 온전한 휴식과 아름다운 추억을 선물해줄 것 같아요 ㅎㅎ 마치 소중한 한 장면을 그린 듯한 공간에서 특별한 시간을 보낼 수 있는 날이 너무 기대됩니다!!,,,,,,,,,,,,,,,,,792㎡,,,,4,,,,,,,,,야외 대형 욕조,,,,,,,,,,,https://m.place.naver.com/accommodation/1026084742,,,,,16:00,12:00,불가(데우는 것만 가능),있음,1,,,,,,가능(네이버 예약),양실,,,,,있음,,,,,,,,,,
5504,여느[한국관광 품질인증/Korea Quality],"전라남도 구례에 자리한 ‘여느’는 독립운동가 왕재일 선생님의 생가를 살려 만든 펜션이다. 시골집의 정겨운 분위기에 민트색 지붕이 동화같은 특별함을 선사한다. 독채펜션으로 운영하고, 별채에는 반신욕이 가능한 대형욕조와 썬룸, 그리고 썬룸과 연결된 데크가 있다. 집안 곳곳엔 미국과 유럽, 국내를 여행하며 모아온 빈티지 물건들이 손님을 반겨준다.",,https://www.instagram.com/mooooru_yeonne,전라남도 구례군 천변길 11668,,,가능,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/mooooru_yeonne,,,,,15:00,11:00,가능,없음,1,,,,,,가능(01073531802),한실/양실,,,,,,,,,,,,,,,
5505,류황가원림[한국관광 품질인증/Korea Quality],"류황가원림은 전남 순천 낙안에 위치한 한옥 펜션으로, 금전산 자락과 산 아래 낙안 읍성 마을과 제법 잘 어울린다. 편백나무 숲 한편에 있어 편백의 피톤치드를 마시며 힐링할 수 있다. 객실은 사랑채로, 방 2 개에 침대 2개, 화장실도 2개로 구성되어 있다. 누마루에서 맑은 공기와 바람, 자연의 풍경과 함께 마시는 차 한잔이 일품이다. 1일 1팀만 받고, 청결한 침구를 제공한다.",,https://blog.naver.com/nakanleejk48,전라남도 순천시 조정래길 80670,,,가능,,,,,,,,,,,,,,,,,,,,,990㎡,,,,5,,,,,,,,,"세탁실, 산책로",,,,,,,,,,,https://naver.me/51YFxHkm,,,,,15:00,11:00,가능,없음,1,,,,,,"가능(네이버 예약, 에어비앤비)",양실,있음,,,,,,,,,,,,,,
5507,강현재,"전남 보성에 위치한 강현재는 6.25 전쟁 때 전소된 한옥을 복원한 한옥으로, 조용한 시골 마을의 정취를 느끼며 쉬어갈 수 있다. 툇마루 전면 유리창은 실내를 아늑하게 해 준다. 툇마루를 따라 네 개의 방이 있고, 사랑방에는 다기가 준비되어 있다. 주방에서 취사가 가능하고 커다란 식탁이 있어 편리하게 식사를 할 수 있다. 마당 한쪽에는 야외 바비큐 시설이 있다. 강현재 바로 옆에 서재필 생가가 있고, 주변에 화순 주암호와 대원사 등이 있다.",,https://www.instagram.com/ganghyunjea_hanok/,전라남도 보성군 가내길 311,,,가능,,,,,,,,,,,,,,,,,,,,,"지상1층, 대지 면적 611m², 건물 면적 99m²",,,,8,,,,,,,,,누각,,,,,,,,,,,https://www.instagram.com/ganghyunjea_hanok/,,,,,14:00,11:00,가능,있음,3,,,,,,"가능(SMS : 01093045904, Instagram DM : https://www.instagram.com/ganghyunjea_hanok/ )",한실,,,,,,,,,,,,,,,
5508,고유한관광농원펜션,"전남 고흥군 두원면 위치한 고유한 관광농원펜션은 유자 농원 안에 위치한 체험형 숙박시설이다. 유자 숲에 알록달록한 둥근 모양의 독특한 펜션 건물이 들어앉은 모습은 마치 동화책 속 한 페이지처럼 예쁘다. 객실은 총 5개로 객실마다 화장실과 주방이 딸려 있다. 돔하우스는 이곳의 시그니처 숙소다. 바비큐는 앞마당에서 할 수 있고, 유자체험전시장에서는 농장견학, 유자차 및 석류차 만들기, 유자피자 만들기 등을 체험할 수 있다. 걸어서 5분 거리에 해수욕장이 있다.",,http://gouhan.kr/main.php,전라남도 고흥군 연강예회길 2998,,,가능,,,경사로 있음,,,,,,장애인 주차장 있음,,,,,,,,,,,,대지면적 436m²,,,,28,,,,,,,,,,,,,,,,,,,,http://gouhan.kr/,,,,,15:00,11:00,가능,없음,5,,,,,,가능(0618351700),양실,있음,있음,,,,있음,,,,,,,,,
5509,순천만숲,"순천만숲은 순천만습지에서 1.4km가량 떨어져 있는 독채 한옥펜션으로, 주변의 소나무숲 산책로에서 청량한 공기를 만끽하며 건강한 힐링을 누릴 수 있다. 객실은 총 9개 독채 동으로 프라이버시를 보장하고 편리함을 더한다. 침실과 온실 모두 있어 취향껏 선택할 수 있고, 객실마다 개별 테라스가 있고 개별 바비큐를 즐길 수 있다. 일부 객실에는 어린이용 풀이 딸려 있어 여름에 물놀이도 할 수 있다. 그밖에 윷놀이, 제기차기 등 전통놀이도 제공된다.",,http://순천숲한옥펜션c.com/,전라남도 순천시 순천만길 3741,,,가능,,,,,,,,,,,,,,,,,,,,,"대지면적 9,917m²",,,,88,,,,,,,,,"산책로, 어린이용풀 (하계기간 한정), 바베큐 이용료 20,000원 (숯, 그릴 제공), 오후 10시 이후의 바베큐장 이용 불가",,,,,,,,,,,http://순천숲한옥펜션c.com/,,,,,15:00,11:00,가능,있음,9,,,,,,"가능(01075701775, 홈페이지)","한실, 양실",있음,,,,,,,,,,,,,,
5510,선유화길[한국관광 품질인증/Korea Quality],"목포에 자리한 선유화길은 오래된 한옥을 현대식으로 개조하여 전통과 현대의 조화를 추구하는 한옥스테이다. 목포여객선터미널과 목포역이 도보 5~10분 거리에 있어 대중교통의 접근성이 용이하다. 근대역사관, 목포진역사공원, 유달산 등 목포 주요 관광지도 모두 도보로 이용할 수 있어 여행에 편리하다.",,https://naver.me/x50lncAJ,전라남도 목포시 만호로 244,,,가능,,,,,,,,,,,,,,,,,,,,,62.8m²,,,,6,,,,,,,,,,,,,,,,,,,,https://naver.me/x50lncAJ,,,,,15:00,11:00,불가(조리 시 야외에 있는 실외 인덕션 사용),없음,1,,,,,,가능(네이버 예약),한실,,,,,,,,,,,,,,,
5511,스테이황룡,"전남 장성 황룡면에 위치한 스테이황룡은 황룡강이 앞에 흐르는 고즈넉한 한옥 펜션이다. 객실은 6명이 머물기 좋은 황룡과 2명이 묵기 좋은 사랑채 1과 사랑채 2, 마루로 이루어져 있다. 한옥의 멋은 살리되 현대적 시설의 편리함을 더하기 위해 환한 전등, 에어컨, 개별난방을 설치하였고 간단한 요리를 위해 전기밥솥과 인덕션 등을 두었다. 객실별 바비큐장이 있고, 불멍공간도 제공한다. 낮은 돌담 안 너른 잔디마당은 꽃나무와 함께 운치를 더한다.",,https://www.instagram.com/stay_hwangryong/,"전라남도 장성군 행복1길 53 51, 53",,,가능,,,,,,,,,,,,,,,,,,,,,"단층 건물, 대지 면적 992m²",,,,12,,,,,,,,,,,,,,,,,,,,https://map.naver.com/,,,,,15:00,11:00,가능,,4,,,,,,,한실,있음,,,,,,있음,,,,,,,,
5512,쉬리펜션,"쉬리펜션은 피아골 계곡과 섬진강을 바라보며 지리산으로 둘러싸여 아름다운 자연과 풍경을 즐길 수 있는 복층 펜션으로 총 6개의 객실로 구성되어 있다. 그중 푸르지오와 해비치 객실은 독채로 독립되어 있고, 해비치 객실에는 노천탕욕조가 있다. 객실 앞에 모두 개별 텐트가 설치되어 캠핑 감성의 독립된 개별 바비큐를 즐길 수 있는 것 또한 큰 매력이다. 넓은 테라스에서 만끽하는 확 트인 전망이 힐링을 선물한다.",,http://www.shiri.co.kr/,전라남도 구례군 섬진강대로 431046 쉬리팬션,,,가능,,,,,,,,,,,,,,,,,,,,,"대지 면적 2,479.33m²",,,,30,,,,,,,,,"야외수영장(여름한정운영), 캡슐커피머신(로비, 무료), 전기자동차충전소",,,,,,,,,,,http://www.shiri.co.kr/,,,,,15:00,11:00,가능,있음,6,,,,,,"가능(01045838255, 홈페이지)","한실, 양실",있음,,,,,,,,,,,,,,
5527,하월,"여수 돌산에 위치한 자쿠지 감성숙소 하월이다. 노을과 달빛, 아름다운 경치속에 시간이 멈춘듯 심신이 안정되는 공간이다.",,https://blog.naver.com/aabb9140,전라남도 여수시 평사로 160,,,가능,,,,여수 여행 계획중인데 숙소 가격이 후덜덜 하네요 서울 5성급 호텔가격이라니,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"자쿠지, 바비큐",,,,,,,,,,,,,,,,15:00,익일 11:00,가능,,1실,,,,,,,독채형,,,,,,,,,,,,,,,
5528,낙안큰샘민박,"낙안읍성민속마을 안에 있는 큰샘민박은 볏짚으로 지붕을 덮은 전통 초가 형태다. 대나무로 엮은 문에다, 돌담은 황토를 발라서 쌓았고 초가 형태인 만큼 객실도 모두 온돌방이다. 방마다 인터넷선이 깔려 있어 노트북을 가져가면 인터넷을 사용할 수 있는데, 한 가지 기억할 것은 유적지 보호를 위해 취사를 금하므로 바비큐 파티는 할 수 없다. 하지만 근처에 음식점이 있으니 크게 걱정할 필요는 없다. 큰샘민박의 퇴실시간은 11시로 정했지만 다음 손님이 오기 전이라면 시간을 넘겨도 상관이 없다. 청소할 시간 정도의 여유만 있으면 문제없다. 조선시대의 성, 동헌, 객사, 초가가 원형대로 보존된 낙안읍성민속마을에선 다양한 짚공예품을 볼 수 있고, 한지공예와 천연염색을 체험해볼 수 있다. 수문장 교대식도 관람할 수 있다. 순천만, 송광사, 여수, 보성 등 주변 관광지도 가깝다.",,,전라남도 순천시 낙안면 읍성안길 145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:00,익일 11:00,,,4실,,,,,,,,,,,,,,,,,,,,,,
5531,장흥 오로 쉼 스테이,"장흥의 푸른 산자락에 자리한 작은 마을, 그 중심에는 자연과 사람을 잇는 특별한 쉼터 ‘오로 쉼 스테이’가 있다. 이곳은 단순히 잠만 자고 가는 숙소가 아닌, 자연과 치유, 그리고 휴식이 하나로 어우러진 특별한 경험을 선사하는 공간이다. ‘오로 쉼 스테이’는 이름 그대로 온전히 쉬어갈 수 있는 곳이다. 산으로 둘러싸인 펜션은 사계절마다 각기 다른 자연의 색채를 자랑한다. 봄이면 새싹과 꽃의 향기가 가득하고, 여름엔 짙은 녹음 속에서 시원한 바람을 느낄 수 있다. 가을에는 단풍의 향연이 펼쳐지고, 겨울에는 고요한 설경이 마음을 따뜻하게 한다. 이곳을 방문한 사람들은 자연 속에서의 숙박뿐만 아니라, 몸과 마음을 치유할 수 있는 다양한 체험 프로그램을 경험할 수 있다.",,https://naver.me/5apHx3hO,전라남도 장흥군 유치면 대천운월길 16542,,,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,세미나실 / 뷰티시설 / 노래방 / 바비큐 / 공용샤워실,,,,,,,,,,,,,,,,15:00,11:00,가능,,4실,,,,,,,,,,,,,,,,,,,,,,
5533,남순재,기존한옥을 현대식으로 재해석하여 기존의 한옥의 특징은 그대로 살리면서 공간을 통합 및 재배치하여 힐링의 공간으로 만든 독채펜션이다. 촌캉스 소품 무료 대여가 가능하며 야외 바베큐 캠핑존 및 대형 자쿠지까지 구비되어 있다. 도심을 떠나 고즈넉한 공간에서 쉼을 얻을 수 있는 곳이다.,,https://www.instagram.com/stay_namsoonjae,전라남도 고흥군 점암면 장남2길 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:00,11:00,,,1실,,,,,,,독채,,,,,,,,,,,,,,,
5534,씨원리조트 자은도,"22년 6월 오픈 신상 숙소이다. 호텔&리조트 도보 100m 앞 ‘백길해수욕장’ 위치해 있으며, 사계절 미온수풀 실내 워터파크가 준비되어 있다. 사우나, 워터파크, 갤러리카페, 키즈카페, 스카이라운지, 편의점, 오락실, 코인세탁실, 캐쥬얼레스토랑, 펍(PUB) 등 다채로운 부대시설을 즐길 수 있다. 연계 관광지로 UN 최우수 관광마을 ‘퍼플섬’, 마리나 요트관광, 아름다운 해송숲이 어우러진 수석미술관,수설정원, 조개박물관이 있는 ‘1004 뮤지엄’ 방문을 추천한다.",,https://www.classone.co.kr,전라남도 신안군 자은면 자은서부1길 163101,,,가능,"장애인용 화장실 있음(1층 프론트 왼쪽, 남녀분리)",,휠체어가 올라갈 수 있는 경사로가 설치되어 있음,,,,,"주출입구에 휠체어가 통과 가능함(수동문, 자동문)","장애인 전용 별도 주차칸 있음(7칸, 리조트 입구 앞)",엘리베이터 있음(3대),수유실 있음_키즈카페(리조트 2층) 내 수유실 이용 가능_씨원리조트 프론트 사전문의,,,,,,"유모차 무료 대여(10대, 씨원리조트 프론트 사전문의)","휠체어 무료 대여(6대, 씨원리조트 프론트 사전문의)",,,,,,,,,,,,,,안내데스크 있음(씨원 리조트 1층 로비),,키즈카페,"점자블록 있음(출입문 앞, 엘리베이터 앞)",,,,,,,,,,,,,,,15:00,11:00,"취사형, 미취사형 구분되어 있음",,245실,,,,,,,,있음,있음,,있음,,,,,있음,있음,장애인용 객실 있음(2개),,,,
